Depth,Vp,Vs,Vp/Vs,Ip,Por,Vclay,Face
1792.8336,2.1955115,0.9693769,2.264868804,4.657691364,31.23,0.5995,2
1792.986,2.1955115,0.9693769,2.264868804,4.657691364,31.23,0.5995,2
1793.1384,2.1955115,0.9693769,2.264868804,4.657691364,31.23,0.5995,2
1793.2908,2.1955115,0.9693769,2.264868804,4.657691364,31.23,0.5995,2
1793.4432,2.3563364,1.1352777,2.075559486,5.032701691,31.44,0.2322,1
1793.5956,2.3563364,1.1352777,2.075559486,5.032701691,31.44,0.2322,1
1793.748,2.3563364,1.1352777,2.075559486,5.032701691,31.44,0.2322,1
1793.9004,2.3563364,1.1352777,2.075559486,5.032701691,31.44,0.2322,1
1794.0529,2.3563364,1.1352777,2.075559486,5.032701691,31.44,0.2322,1
1794.2052,2.3563364,1.1352777,2.075559486,5.032701691,31.44,0.2322,1
1794.3577,2.3563364,1.1352777,2.075559486,5.032701691,31.44,0.2322,1
1794.51,2.3563364,1.1352777,2.075559486,5.032701691,31.44,0.2322,1
1794.6625,2.3563364,1.1352777,2.075559486,5.032701691,31.44,0.2322,1
1794.8148,2.3563364,1.1352777,2.075559486,5.032701691,31.44,0.2322,1
1794.9672,2.1351544,0.90115566,2.369351373,4.524089622,30.93,0.75,2
1795.1196,2.1351544,0.90115566,2.369351373,4.524089622,30.93,0.75,2
1795.272,2.1351544,0.90115566,2.369351373,4.524089622,30.93,0.75,2
1795.4244,2.1351544,0.90115566,2.369351373,4.524089622,30.93,0.75,2
1795.5768,2.1351544,0.90115566,2.369351373,4.524089622,30.93,0.75,2
1795.7292,2.1351544,0.90115566,2.369351373,4.524089622,30.93,0.75,2
1795.8816,2.1351544,0.90115566,2.369351373,4.524089622,30.93,0.75,2
1796.0341,2.1351544,0.90115566,2.369351373,4.524089622,30.93,0.75,2
1796.1864,2.1351544,0.90115566,2.369351373,4.524089622,30.93,0.75,2
1796.3389,2.1351544,0.90115566,2.369351373,4.524089622,30.93,0.75,2
1796.4912,2.2408033,0.97049105,2.308937625,4.88942451,26.85,0.75,2
1796.6437,2.2408033,0.97049105,2.308937625,4.88942451,26.85,0.75,2
1796.796,2.2408033,0.97049105,2.308937625,4.88942451,26.85,0.75,2
1796.9484,2.2408033,0.97049105,2.308937625,4.88942451,26.85,0.75,2
1797.1008,2.2408033,0.97049105,2.308937625,4.88942451,26.85,0.75,2
1797.2532,2.2408033,0.97049105,2.308937625,4.88942451,26.85,0.75,2
1797.4056,2.2408033,0.97049105,2.308937625,4.88942451,26.85,0.75,2
1797.558,2.2408033,0.97049105,2.308937625,4.88942451,26.85,0.75,2
1797.7104,2.2408033,0.97049105,2.308937625,4.88942451,26.85,0.75,2
1797.8628,2.2408033,0.97049105,2.308937625,4.88942451,26.85,0.75,2
1798.0153,2.2518264,0.99297281,2.267762397,4.888071768,27.82,0.6762,2
1798.1676,2.2518264,0.99297281,2.267762397,4.888071768,27.82,0.6762,2
1798.3201,2.2518264,0.99297281,2.267762397,4.888071768,27.82,0.6762,2
1798.4724,2.2518264,0.99297281,2.267762397,4.888071768,27.82,0.6762,2
1798.6249,2.2518264,0.99297281,2.267762397,4.888071768,27.82,0.6762,2
1798.7772,2.2518264,0.99297281,2.267762397,4.888071768,27.82,0.6762,2
1798.9296,2.2518264,0.99297281,2.267762397,4.888071768,27.82,0.6762,2
1799.082,2.2518264,0.99297281,2.267762397,4.888071768,27.82,0.6762,2
1799.2344,2.2518264,0.99297281,2.267762397,4.888071768,27.82,0.6762,2
1799.3868,2.2518264,0.99297281,2.267762397,4.888071768,27.82,0.6762,2
1799.5392,2.237468,0.96831479,2.310682459,4.877991696,26.97,0.75,2
1799.6917,2.237468,0.96831479,2.310682459,4.877991696,26.97,0.75,2
1799.844,2.237468,0.96831479,2.310682459,4.877991696,26.97,0.75,2
1799.9965,2.237468,0.96831479,2.310682459,4.877991696,26.97,0.75,2
1800.1488,2.237468,0.96831479,2.310682459,4.877991696,26.97,0.75,2
1800.3013,2.237468,0.96831479,2.310682459,4.877991696,26.97,0.75,2
1800.4536,2.237468,0.96831479,2.310682459,4.877991696,26.97,0.75,2
1800.6061,2.237468,0.96831479,2.310682459,4.877991696,26.97,0.75,2
1800.7584,2.237468,0.96831479,2.310682459,4.877991696,26.97,0.75,2
1800.9108,2.237468,0.96831479,2.310682459,4.877991696,26.97,0.75,2
1801.0632,2.2142638,0.95315609,2.323086243,4.798277548,27.82,0.75,2
1801.2156,2.2142638,0.95315609,2.323086243,4.798277548,27.82,0.75,2
1801.368,2.2142638,0.95315609,2.323086243,4.798277548,27.82,0.75,2
1801.5204,2.2142638,0.95315609,2.323086243,4.798277548,27.82,0.75,2
1801.6729,2.2142638,0.95315609,2.323086243,4.798277548,27.82,0.75,2
1801.8252,2.2142638,0.95315609,2.323086243,4.798277548,27.82,0.75,2
1801.9777,2.2142638,0.95315609,2.323086243,4.798277548,27.82,0.75,2
1802.13,2.2142638,0.95315609,2.323086243,4.798277548,27.82,0.75,2
1802.2825,2.2142638,0.95315609,2.323086243,4.798277548,27.82,0.75,2
1802.4348,2.2142638,0.95315609,2.323086243,4.798277548,27.82,0.75,2
1802.5873,2.2950985,1.0058457,2.281760015,5.074667736,24.97,0.75,2
1802.7396,2.2950985,1.0058457,2.281760015,5.074667736,24.97,0.75,2
1802.892,2.2950985,1.0058457,2.281760015,5.074667736,24.97,0.75,2
1803.0444,2.2950985,1.0058457,2.281760015,5.074667736,24.97,0.75,2
1803.1968,2.2950985,1.0058457,2.281760015,5.074667736,24.97,0.75,2
1803.3492,2.2950985,1.0058457,2.281760015,5.074667736,24.97,0.75,2
1803.5016,2.2950985,1.0058457,2.281760015,5.074667736,24.97,0.75,2
1803.6541,2.2950985,1.0058457,2.281760015,5.074667736,24.97,0.75,2
1803.8064,2.2950985,1.0058457,2.281760015,5.074667736,24.97,0.75,2
1803.9589,2.2950985,1.0058457,2.281760015,5.074667736,24.97,0.75,2
1804.1112,2.3284603,1.0275217,2.266093553,5.187709425,23.88,0.75,2
1804.2637,2.3284603,1.0275217,2.266093553,5.187709425,23.88,0.75,2
1804.416,2.3284603,1.0275217,2.266093553,5.187709425,23.88,0.75,2
1804.5685,2.3284603,1.0275217,2.266093553,5.187709425,23.88,0.75,2
1804.7208,2.3284603,1.0275217,2.266093553,5.187709425,23.88,0.75,2
1804.8732,2.3284603,1.0275217,2.266093553,5.187709425,23.88,0.75,2
1805.0256,2.3284603,1.0275217,2.266093553,5.187709425,23.88,0.75,2
1805.178,2.3284603,1.0275217,2.266093553,5.187709425,23.88,0.75,2
1805.3304,2.3284603,1.0275217,2.266093553,5.187709425,23.88,0.75,2
1805.4828,2.3284603,1.0275217,2.266093553,5.187709425,23.88,0.75,2
1805.6353,2.2583026,0.98902792,2.283355762,4.931423771,26.85,0.717,2
1805.7876,2.2583026,0.98902792,2.283355762,4.931423771,26.85,0.717,2
1805.9401,2.2583026,0.98902792,2.283355762,4.931423771,26.85,0.717,2
1806.0924,2.2583026,0.98902792,2.283355762,4.931423771,26.85,0.717,2
1806.2449,2.2583026,0.98902792,2.283355762,4.931423771,26.85,0.717,2
1806.3972,2.2583026,0.98902792,2.283355762,4.931423771,26.85,0.717,2
1806.5497,2.2583026,0.98902792,2.283355762,4.931423771,26.85,0.717,2
1806.702,2.2583026,0.98902792,2.283355762,4.931423771,26.85,0.717,2
1806.8544,2.2583026,0.98902792,2.283355762,4.931423771,26.85,0.717,2
1807.0068,2.2583026,0.98902792,2.283355762,4.931423771,26.85,0.717,2
1807.1592,2.2868253,1.0106032,2.262832039,5.021224617,26.12,0.7031,2
1807.3116,2.2868253,1.0106032,2.262832039,5.021224617,26.12,0.7031,2
1807.464,2.2868253,1.0106032,2.262832039,5.021224617,26.12,0.7031,2
1807.6165,2.2868253,1.0106032,2.262832039,5.021224617,26.12,0.7031,2
1807.7688,2.2868253,1.0106032,2.262832039,5.021224617,26.12,0.7031,2
1807.9213,2.2868253,1.0106032,2.262832039,5.021224617,26.12,0.7031,2
1808.0736,2.2868253,1.0106032,2.262832039,5.021224617,26.12,0.7031,2
1808.2261,2.2868253,1.0106032,2.262832039,5.021224617,26.12,0.7031,2
1808.3784,2.2868253,1.0106032,2.262832039,5.021224617,26.12,0.7031,2
1808.5308,2.2868253,1.0106032,2.262832039,5.021224617,26.12,0.7031,2
1808.6832,2.2752956,0.99296468,2.291416448,5.007290808,25.64,0.75,2
1808.8356,2.2752956,0.99296468,2.291416448,5.007290808,25.64,0.75,2
1808.988,2.2752956,0.99296468,2.291416448,5.007290808,25.64,0.75,2
1809.1404,2.2752956,0.99296468,2.291416448,5.007290808,25.64,0.75,2
1809.2928,2.2752956,0.99296468,2.291416448,5.007290808,25.64,0.75,2
1809.4452,2.2752956,0.99296468,2.291416448,5.007290808,25.64,0.75,2
1809.5977,2.2752956,0.99296468,2.291416448,5.007290808,25.64,0.75,2
1809.75,2.2752956,0.99296468,2.291416448,5.007290808,25.64,0.75,2
1809.9025,2.2752956,0.99296468,2.291416448,5.007290808,25.64,0.75,2
1810.0548,2.2752956,0.99296468,2.291416448,5.007290808,25.64,0.75,2
1810.2073,2.3058524,1.0226901,2.254693186,5.086744521,25.45,0.7049,2
1810.3596,2.3058524,1.0226901,2.254693186,5.086744521,25.45,0.7049,2
1810.512,2.3058524,1.0226901,2.254693186,5.086744521,25.45,0.7049,2
1810.6644,2.3058524,1.0226901,2.254693186,5.086744521,25.45,0.7049,2
1810.8168,2.3058524,1.0226901,2.254693186,5.086744521,25.45,0.7049,2
1810.9692,2.3058524,1.0226901,2.254693186,5.086744521,25.45,0.7049,2
1811.1216,2.3058524,1.0226901,2.254693186,5.086744521,25.45,0.7049,2
1811.274,2.3058524,1.0226901,2.254693186,5.086744521,25.45,0.7049,2
1811.4264,2.3058524,1.0226901,2.254693186,5.086744521,25.45,0.7049,2
1811.5789,2.3058524,1.0226901,2.254693186,5.086744521,25.45,0.7049,2
1811.7312,2.3271134,1.0376909,2.242588231,5.15593453,24.85,0.6997,2
1811.8837,2.3271134,1.0376909,2.242588231,5.15593453,24.85,0.6997,2
1812.036,2.3271134,1.0376909,2.242588231,5.15593453,24.85,0.6997,2
1812.1885,2.3271134,1.0376909,2.242588231,5.15593453,24.85,0.6997,2
1812.3408,2.3271134,1.0376909,2.242588231,5.15593453,24.85,0.6997,2
1812.4932,2.3271134,1.0376909,2.242588231,5.15593453,24.85,0.6997,2
1812.6456,2.3271134,1.0376909,2.242588231,5.15593453,24.85,0.6997,2
1812.798,2.3271134,1.0376909,2.242588231,5.15593453,24.85,0.6997,2
1812.9504,2.3271134,1.0376909,2.242588231,5.15593453,24.85,0.6997,2
1813.1028,2.3271134,1.0376909,2.242588231,5.15593453,24.85,0.6997,2
1813.2552,2.2793485,1.0083444,2.2604861,4.989009505,26.61,0.6901,2
1813.4076,2.2793485,1.0083444,2.2604861,4.989009505,26.61,0.6901,2
1813.5601,2.2793485,1.0083444,2.2604861,4.989009505,26.61,0.6901,2
1813.7124,2.2793485,1.0083444,2.2604861,4.989009505,26.61,0.6901,2
1813.8649,2.2793485,1.0083444,2.2604861,4.989009505,26.61,0.6901,2
1814.0172,2.2793485,1.0083444,2.2604861,4.989009505,26.61,0.6901,2
1814.1697,2.2793485,1.0083444,2.2604861,4.989009505,26.61,0.6901,2
1814.322,2.2793485,1.0083444,2.2604861,4.989009505,26.61,0.6901,2
1814.4744,2.2793485,1.0083444,2.2604861,4.989009505,26.61,0.6901,2
1814.6268,2.2793485,1.0083444,2.2604861,4.989009505,26.61,0.6901,2
1814.7792,2.2511825,0.97725956,2.303566618,4.924961481,26.48,0.75,2
1814.9316,2.2511825,0.97725956,2.303566618,4.924961481,26.48,0.75,2
1815.084,2.2511825,0.97725956,2.303566618,4.924961481,26.48,0.75,2
1815.2365,2.2511825,0.97725956,2.303566618,4.924961481,26.48,0.75,2
1815.3888,2.2511825,0.97725956,2.303566618,4.924961481,26.48,0.75,2
1815.5413,2.2511825,0.97725956,2.303566618,4.924961481,26.48,0.75,2
1815.6936,2.2511825,0.97725956,2.303566618,4.924961481,26.48,0.75,2
1815.8461,2.2511825,0.97725956,2.303566618,4.924961481,26.48,0.75,2
1815.9984,2.2511825,0.97725956,2.303566618,4.924961481,26.48,0.75,2
1816.1509,2.2511825,0.97725956,2.303566618,4.924961481,26.48,0.75,2
1816.3032,2.2511825,0.97725956,2.303566618,4.924961481,26.48,0.75,2
1816.4556,2.2511825,0.97725956,2.303566618,4.924961481,26.48,0.75,2
1816.608,2.2511825,0.97725956,2.303566618,4.924961481,26.48,0.75,2
1816.7604,2.2511825,0.97725956,2.303566618,4.924961481,26.48,0.75,2
1816.9128,2.2511825,0.97725956,2.303566618,4.924961481,26.48,0.75,2
1817.0652,2.2511825,0.97725956,2.303566618,4.924961481,26.48,0.75,2
1817.2177,2.2511825,0.97725956,2.303566618,4.924961481,26.48,0.75,2
1817.37,2.2511825,0.97725956,2.303566618,4.924961481,26.48,0.75,2
1817.5225,2.2511825,0.97725956,2.303566618,4.924961481,26.48,0.75,2
1817.6748,2.2511825,0.97725956,2.303566618,4.924961481,26.48,0.75,2
1817.8273,2.2110461,0.95105125,2.324844324,4.787198926,27.94,0.75,2
1817.9796,2.2110461,0.95105125,2.324844324,4.787198926,27.94,0.75,2
1818.1321,2.2110461,0.95105125,2.324844324,4.787198926,27.94,0.75,2
1818.2844,2.2110461,0.95105125,2.324844324,4.787198926,27.94,0.75,2
1818.4368,2.2110461,0.95105125,2.324844324,4.787198926,27.94,0.75,2
1818.5892,2.2110461,0.95105125,2.324844324,4.787198926,27.94,0.75,2
1818.7416,2.2110461,0.95105125,2.324844324,4.787198926,27.94,0.75,2
1818.894,2.2110461,0.95105125,2.324844324,4.787198926,27.94,0.75,2
1819.0464,2.2110461,0.95105125,2.324844324,4.787198926,27.94,0.75,2
1819.1989,2.2110461,0.95105125,2.324844324,4.787198926,27.94,0.75,2
1819.3512,2.2821464,0.99794125,2.286854462,5.02935156,25.45,0.7477,2
1819.5037,2.2821464,0.99794125,2.286854462,5.02935156,25.45,0.7477,2
1819.656,2.2821464,0.99794125,2.286854462,5.02935156,25.45,0.7477,2
1819.8085,2.2821464,0.99794125,2.286854462,5.02935156,25.45,0.7477,2
1819.9608,2.2821464,0.99794125,2.286854462,5.02935156,25.45,0.7477,2
1820.1133,2.2821464,0.99794125,2.286854462,5.02935156,25.45,0.7477,2
1820.2656,2.2821464,0.99794125,2.286854462,5.02935156,25.45,0.7477,2
1820.418,2.2821464,0.99794125,2.286854462,5.02935156,25.45,0.7477,2
1820.5704,2.2821464,0.99794125,2.286854462,5.02935156,25.45,0.7477,2
1820.7228,2.2821464,0.99794125,2.286854462,5.02935156,25.45,0.7477,2
1820.8752,2.2648663,0.98617503,2.296616961,4.971721258,26,0.75,2
1821.0276,2.2648663,0.98617503,2.296616961,4.971721258,26,0.75,2
1821.1801,2.2648663,0.98617503,2.296616961,4.971721258,26,0.75,2
1821.3324,2.2648663,0.98617503,2.296616961,4.971721258,26,0.75,2
1821.4849,2.2648663,0.98617503,2.296616961,4.971721258,26,0.75,2
1821.6372,2.2648663,0.98617503,2.296616961,4.971721258,26,0.75,2
1821.7897,2.2648663,0.98617503,2.296616961,4.971721258,26,0.75,2
1821.942,2.2648663,0.98617503,2.296616961,4.971721258,26,0.75,2
1822.0945,2.2648663,0.98617503,2.296616961,4.971721258,26,0.75,2
1822.2468,2.2648663,0.98617503,2.296616961,4.971721258,26,0.75,2
1822.3992,2.3669635,1.0834413,2.184671657,5.239099735,25.33,0.5987,2
1822.5516,2.3669635,1.0834413,2.184671657,5.239099735,25.33,0.5987,2
1822.704,2.3669635,1.0834413,2.184671657,5.239099735,25.33,0.5987,2
1822.8564,2.3669635,1.0834413,2.184671657,5.239099735,25.33,0.5987,2
1823.0088,2.3669635,1.0834413,2.184671657,5.239099735,25.33,0.5987,2
1823.1613,2.3669635,1.0834413,2.184671657,5.239099735,25.33,0.5987,2
1823.3136,2.3669635,1.0834413,2.184671657,5.239099735,25.33,0.5987,2
1823.4661,2.3669635,1.0834413,2.184671657,5.239099735,25.33,0.5987,2
1823.6184,2.3669635,1.0834413,2.184671657,5.239099735,25.33,0.5987,2
1823.7709,2.3669635,1.0834413,2.184671657,5.239099735,25.33,0.5987,2
1823.9232,2.2408033,0.97049105,2.308937625,4.88942451,26.85,0.75,2
1824.0756,2.2408033,0.97049105,2.308937625,4.88942451,26.85,0.75,2
1824.228,2.2408033,0.97049105,2.308937625,4.88942451,26.85,0.75,2
1824.3804,2.2408033,0.97049105,2.308937625,4.88942451,26.85,0.75,2
1824.5328,2.2408033,0.97049105,2.308937625,4.88942451,26.85,0.75,2
1824.6852,2.2408033,0.97049105,2.308937625,4.88942451,26.85,0.75,2
1824.8376,2.2408033,0.97049105,2.308937625,4.88942451,26.85,0.75,2
1824.99,2.2408033,0.97049105,2.308937625,4.88942451,26.85,0.75,2
1825.1425,2.2408033,0.97049105,2.308937625,4.88942451,26.85,0.75,2
1825.2948,2.2408033,0.97049105,2.308937625,4.88942451,26.85,0.75,2
1825.4473,2.2915134,1.0035147,2.283487626,5.06248519,25.09,0.75,2
1825.5996,2.2915134,1.0035147,2.283487626,5.06248519,25.09,0.75,2
1825.7521,2.2915134,1.0035147,2.283487626,5.06248519,25.09,0.75,2
1825.9044,2.2915134,1.0035147,2.283487626,5.06248519,25.09,0.75,2
1826.0568,2.2915134,1.0035147,2.283487626,5.06248519,25.09,0.75,2
1826.2092,2.2915134,1.0035147,2.283487626,5.06248519,25.09,0.75,2
1826.3616,2.2915134,1.0035147,2.283487626,5.06248519,25.09,0.75,2
1826.514,2.2915134,1.0035147,2.283487626,5.06248519,25.09,0.75,2
1826.6664,2.2915134,1.0035147,2.283487626,5.06248519,25.09,0.75,2
1826.8188,2.2915134,1.0035147,2.283487626,5.06248519,25.09,0.75,2
1826.9712,2.2649215,0.98763601,2.293275536,4.968386161,26.12,0.7436,2
1827.1237,2.2649215,0.98763601,2.293275536,4.968386161,26.12,0.7436,2
1827.276,2.2649215,0.98763601,2.293275536,4.968386161,26.12,0.7436,2
1827.4285,2.2649215,0.98763601,2.293275536,4.968386161,26.12,0.7436,2
1827.5808,2.2649215,0.98763601,2.293275536,4.968386161,26.12,0.7436,2
1827.7333,2.2649215,0.98763601,2.293275536,4.968386161,26.12,0.7436,2
1827.8856,2.2649215,0.98763601,2.293275536,4.968386161,26.12,0.7436,2
1828.038,2.2649215,0.98763601,2.293275536,4.968386161,26.12,0.7436,2
1828.1904,2.2649215,0.98763601,2.293275536,4.968386161,26.12,0.7436,2
1828.3428,2.2649215,0.98763601,2.293275536,4.968386161,26.12,0.7436,2
1828.4952,2.2408033,0.97049105,2.308937625,4.88942451,26.85,0.75,2
1828.6476,2.2408033,0.97049105,2.308937625,4.88942451,26.85,0.75,2
1828.8,2.2408033,0.97049105,2.308937625,4.88942451,26.85,0.75,2
1828.9524,2.2408033,0.97049105,2.308937625,4.88942451,26.85,0.75,2
1829.1049,2.2408033,0.97049105,2.308937625,4.88942451,26.85,0.75,2
1829.2572,2.2408033,0.97049105,2.308937625,4.88942451,26.85,0.75,2
1829.4097,2.2408033,0.97049105,2.308937625,4.88942451,26.85,0.75,2
1829.562,2.2408033,0.97049105,2.308937625,4.88942451,26.85,0.75,2
1829.7145,2.2408033,0.97049105,2.308937625,4.88942451,26.85,0.75,2
1829.8668,2.2408033,0.97049105,2.308937625,4.88942451,26.85,0.75,2
1830.0192,2.2046526,0.94686692,2.328365849,4.765168097,28.18,0.75,2
1830.1716,2.2046526,0.94686692,2.328365849,4.765168097,28.18,0.75,2
1830.324,2.2046526,0.94686692,2.328365849,4.765168097,28.18,0.75,2
1830.4764,2.2046526,0.94686692,2.328365849,4.765168097,28.18,0.75,2
1830.6288,2.2046526,0.94686692,2.328365849,4.765168097,28.18,0.75,2
1830.7812,2.2046526,0.94686692,2.328365849,4.765168097,28.18,0.75,2
1830.9336,2.2046526,0.94686692,2.328365849,4.765168097,28.18,0.75,2
1831.0861,2.2046526,0.94686692,2.328365849,4.765168097,28.18,0.75,2
1831.2384,2.2046526,0.94686692,2.328365849,4.765168097,28.18,0.75,2
1831.3909,2.2046526,0.94686692,2.328365849,4.765168097,28.18,0.75,2
1831.5432,2.2475829,0.97632501,2.302084733,4.90912899,26.73,0.7436,2
1831.6957,2.2475829,0.97632501,2.302084733,4.90912899,26.73,0.7436,2
1831.848,2.2475829,0.97632501,2.302084733,4.90912899,26.73,0.7436,2
1832.0004,2.2475829,0.97632501,2.302084733,4.90912899,26.73,0.7436,2
1832.1528,2.2475829,0.97632501,2.302084733,4.90912899,26.73,0.7436,2
1832.3052,2.2475829,0.97632501,2.302084733,4.90912899,26.73,0.7436,2
1832.4576,2.2475829,0.97632501,2.302084733,4.90912899,26.73,0.7436,2
1832.61,2.2475829,0.97632501,2.302084733,4.90912899,26.73,0.7436,2
1832.7625,2.2475829,0.97632501,2.302084733,4.90912899,26.73,0.7436,2
1832.9148,2.2475829,0.97632501,2.302084733,4.90912899,26.73,0.7436,2
1833.0673,2.2408033,0.97049105,2.308937625,4.88942451,26.85,0.75,2
1833.2196,2.2408033,0.97049105,2.308937625,4.88942451,26.85,0.75,2
1833.3721,2.2408033,0.97049105,2.308937625,4.88942451,26.85,0.75,2
1833.5244,2.2408033,0.97049105,2.308937625,4.88942451,26.85,0.75,2
1833.6769,2.2408033,0.97049105,2.308937625,4.88942451,26.85,0.75,2
1833.8292,2.2408033,0.97049105,2.308937625,4.88942451,26.85,0.75,2
1833.9816,2.2408033,0.97049105,2.308937625,4.88942451,26.85,0.75,2
1834.134,2.2408033,0.97049105,2.308937625,4.88942451,26.85,0.75,2
1834.2864,2.2408033,0.97049105,2.308937625,4.88942451,26.85,0.75,2
1834.4388,2.2408033,0.97049105,2.308937625,4.88942451,26.85,0.75,2
1834.5912,2.2915134,1.0035147,2.283487626,5.06248519,25.09,0.75,2
1834.7437,2.2915134,1.0035147,2.283487626,5.06248519,25.09,0.75,2
1834.896,2.2915134,1.0035147,2.283487626,5.06248519,25.09,0.75,2
1835.0485,2.2915134,1.0035147,2.283487626,5.06248519,25.09,0.75,2
1835.2008,2.2915134,1.0035147,2.283487626,5.06248519,25.09,0.75,2
1835.3533,2.2915134,1.0035147,2.283487626,5.06248519,25.09,0.75,2
1835.5056,2.2915134,1.0035147,2.283487626,5.06248519,25.09,0.75,2
1835.6581,2.2915134,1.0035147,2.283487626,5.06248519,25.09,0.75,2
1835.8104,2.2915134,1.0035147,2.283487626,5.06248519,25.09,0.75,2
1835.9628,2.2915134,1.0035147,2.283487626,5.06248519,25.09,0.75,2
1836.1152,2.271803,0.99069146,2.293148868,4.995385832,25.76,0.75,2
1836.2676,2.271803,0.99069146,2.293148868,4.995385832,25.76,0.75,2
1836.42,2.271803,0.99069146,2.293148868,4.995385832,25.76,0.75,2
1836.5724,2.271803,0.99069146,2.293148868,4.995385832,25.76,0.75,2
1836.7249,2.271803,0.99069146,2.293148868,4.995385832,25.76,0.75,2
1836.8772,2.271803,0.99069146,2.293148868,4.995385832,25.76,0.75,2
1837.0297,2.271803,0.99069146,2.293148868,4.995385832,25.76,0.75,2
1837.182,2.271803,0.99069146,2.293148868,4.995385832,25.76,0.75,2
1837.3345,2.271803,0.99069146,2.293148868,4.995385832,25.76,0.75,2
1837.4868,2.271803,0.99069146,2.293148868,4.995385832,25.76,0.75,2
1837.6393,2.2879452,1.0011942,2.285216195,5.050353722,25.21,0.75,2
1837.7916,2.2879452,1.0011942,2.285216195,5.050353722,25.21,0.75,2
1837.944,2.2879452,1.0011942,2.285216195,5.050353722,25.21,0.75,2
1838.0964,2.2879452,1.0011942,2.285216195,5.050353722,25.21,0.75,2
1838.2488,2.2879452,1.0011942,2.285216195,5.050353722,25.21,0.75,2
1838.4012,2.2879452,1.0011942,2.285216195,5.050353722,25.21,0.75,2
1838.5536,2.2879452,1.0011942,2.285216195,5.050353722,25.21,0.75,2
1838.7061,2.2879452,1.0011942,2.285216195,5.050353722,25.21,0.75,2
1838.8584,2.2879452,1.0011942,2.285216195,5.050353722,25.21,0.75,2
1839.0109,2.2879452,1.0011942,2.285216195,5.050353722,25.21,0.75,2
1839.1632,2.2475193,0.9748713,2.30545232,4.912426083,26.61,0.75,2
1839.3157,2.2475193,0.9748713,2.30545232,4.912426083,26.61,0.75,2
1839.468,2.2475193,0.9748713,2.30545232,4.912426083,26.61,0.75,2
