official_n,test_type,latitude,longitude,x,y,geologic_unit,geologic_ID,cohesion,friction_angle,Vs30_Mean,slope_angle,aspect,elevation,flowline_curvature,general_curvature,plan_curvature,profile_curvature,total_curvature
KB&A_KB2737-S_B3,Direct Shear,34.042869,-118.672496,345618,3768171,Tv,16,33.6,17,518.9,1.815302372,255.224762,106.3731308,4.15669E-06,0.025992399,0.017800653,0.012413324,0.000189122
KB&A_KB2737-S_B4,Direct Shear,34.04287,-118.672437,345623,3768171,Tv,16,14.4,27.5,518.9,1.259393573,152.6007996,106.2263641,3.03593E-06,-0.024669526,-0.285238832,-0.006059649,0.000155013
KB&A_KB2737-S_B4,Direct Shear,34.04287,-118.672437,345623,3768171,Tv,16,12,25,518.9,1.259393573,152.6007996,106.2263641,3.03593E-06,-0.024669526,-0.285238832,-0.006059649,0.000155013
KB&A_KB2899-G_B1,Direct Shear,34.04415,-118.647352,347941,3768275,Tv,16,27.84,25,518.9,11.90713787,247.3197632,171.3903198,0.000409919,-0.040040571,-0.032451563,-0.012345011,0.00039046
KB&A_KB2899-G_B1,Direct Shear,34.04415,-118.647352,347941,3768275,Tv,16,42,41,518.9,11.90713787,247.3197632,171.3903198,0.000409919,-0.040040571,-0.032451563,-0.012345011,0.00039046
KB&A_KB2899-G_B2,Direct Shear,34.044541,-118.647184,347958,3768318,Tv,16,69.6,34,518.9,20.55884743,267.1773376,174.2308807,0.000660152,-0.023609459,0.022191752,-0.01652189,0.000518455
KB&A_KB2899-G_B5,Direct Shear,34.04559,-118.646565,348017,3768434,Tv,16,69.6,31,518.9,29.96338463,284.7369995,181.990097,-0.00051906,0.130240157,0.002040806,0.04157852,0.004095041
KB&A_KB3019-G_B1,Direct Shear,34.029896,-118.707605,342353,3766786,Tsh,14,9.6,25,385.1,12.07670784,196.0136719,3.806271315,0.000183907,-0.04269059,-0.008233055,-0.018312084,0.000418907
KB&A_KB3019-G_B1,Direct Shear,34.029896,-118.707605,342353,3766786,Tsh,14,12,27,385.1,12.07670784,196.0136719,3.806271315,0.000183907,-0.04269059,-0.008233055,-0.018312084,0.000418907
KB&A_KB3019-G_B1,Direct Shear,34.029896,-118.707605,342353,3766786,Tsh,14,14.4,37,385.1,12.07670784,196.0136719,3.806271315,0.000183907,-0.04269059,-0.008233055,-0.018312084,0.000418907
KB&A_KB3019-G_B1,Direct Shear,34.029896,-118.707605,342353,3766786,Tsh,14,21.6,20,385.1,12.07670784,196.0136719,3.806271315,0.000183907,-0.04269059,-0.008233055,-0.018312084,0.000418907
KB&A_KB3019-G_B1,Direct Shear,34.029896,-118.707605,342353,3766786,Tsh,14,9.6,29,385.1,12.07670784,196.0136719,3.806271315,0.000183907,-0.04269059,-0.008233055,-0.018312084,0.000418907
KB&A_KB6418-T_TP1,Direct Shear,34.192353,-118.643043,348604,3784704,Qal2,7,7.2,25,293.5,0.640638232,114.7877045,260.7821655,3.97786E-08,-0.001591184,-0.056391198,-0.000165011,6.27272E-07
KB&A_KB7249-S_1,Direct Shear,34.172871,-118.527366,359231,3782378,Qal2,7,3.6,23,293.5,0.883396447,14.57335567,237.1070099,4.42233E-09,-0.000943764,-0.02309153,-0.000115783,1.40884E-07
KB&A_KB7249-S_1,Direct Shear,34.172871,-118.527366,359231,3782378,Qal2,7,4.8,24,293.5,0.883396447,14.57335567,237.1070099,4.42233E-09,-0.000943764,-0.02309153,-0.000115783,1.40884E-07
KB&A_KB7611-S_B1,Direct Shear,34.163158,-118.631668,349600,3781450,Qal2,7,33.6,14,293.5,0.5107252,342.4342957,278.0018616,-1.68259E-09,-0.000403136,-0.014487006,-7.24209E-05,2.28195E-08
KB&A_KB7611-S_B1,Direct Shear,34.163158,-118.631668,349600,3781450,Qal2,7,7.2,13,293.5,0.5107252,342.4342957,278.0018616,-1.68259E-09,-0.000403136,-0.014487006,-7.24209E-05,2.28195E-08
KB&A_KB7611-S_B1,Direct Shear,34.163158,-118.631668,349600,3781450,Qal2,7,16.8,16,293.5,0.5107252,342.4342957,278.0018616,-1.68259E-09,-0.000403136,-0.014487006,-7.24209E-05,2.28195E-08
KB&A_KB7700-S_1,Direct Shear,34.219687,-118.608175,351865,3787684,Qal2,7,8.16,29,293.5,0.409370601,224.7511902,254.6124115,3.01762E-10,0.000120473,0.004009616,3.15857E-05,1.88843E-09
KB&A_KB7931-G_2A,Direct Shear,34.067078,-118.498921,361681,3770607,Kss,5,19.2,25,502.5,23.57602119,240.9539337,212.7911835,-0.000313421,0.015474332,-0.035944577,0.018033659,0.000800104
KB&A_KB7931-G_2A,Direct Shear,34.067078,-118.498921,361681,3770607,Kss,5,9.6,22,502.5,23.57602119,240.9539337,212.7911835,-0.000313421,0.015474332,-0.035944577,0.018033659,0.000800104
KB&A_KB8521-S_B1,Direct Shear,34.162945,-118.630775,349682,3781425,Qal2,7,15.6,20,293.5,1.880481958,343.9987488,279.2887878,4.21717E-07,0.004467196,0.03852478,0.000967173,2.84442E-06
KB&A_KB8521-S_B1,Direct Shear,34.162945,-118.630775,349682,3781425,Qal2,7,19.2,23,293.5,1.880481958,343.9987488,279.2887878,4.21717E-07,0.004467196,0.03852478,0.000967173,2.84442E-06
KB&A_KB8521-S_B1,Direct Shear,34.162945,-118.630775,349682,3781425,Qal2,7,74.4,8,293.5,1.880481958,343.9987488,279.2887878,4.21717E-07,0.004467196,0.03852478,0.000967173,2.84442E-06
KB&A_KB8521-S_B3,Direct Shear,34.16304,-118.630594,349699,3781435,Qal2,7,9.6,22,293.5,1.553819895,358.7663574,278.9859009,3.1471E-07,-0.000772899,-0.008430664,-0.000157586,4.43045E-07
KB&A_KB8521-S_B5,Direct Shear,34.163155,-118.630367,349720,3781447,Qal2,7,9.6,27,293.5,1.039543986,357.6161499,278.7716064,6.38357E-08,-0.001776066,0.000135037,-0.000890044,8.68143E-07
KB&A_KB9199-H_B1,Direct Shear,34.179424,-118.640577,348808,3783267,Tss,15,51.6,4,468.4,1.598497748,254.6486206,263.1633911,-1.0591E-06,-0.000594692,0.020378053,-0.000865011,4.7725E-06
KB&A_KB9199-H_B1,Direct Shear,34.179424,-118.640577,348808,3783267,Tss,15,28.8,24,468.4,1.598497748,254.6486206,263.1633911,-1.0591E-06,-0.000594692,0.020378053,-0.000865011,4.7725E-06
KB&A_KB9199-H_B1,Direct Shear,34.179424,-118.640577,348808,3783267,Tss,15,14.4,27,468.4,1.598497748,254.6486206,263.1633911,-1.0591E-06,-0.000594692,0.020378053,-0.000865011,4.7725E-06
KB&A_KB9199-H_B1,Direct Shear,34.179424,-118.640577,348808,3783267,Tss,15,3.6,28,468.4,1.598497748,254.6486206,263.1633911,-1.0591E-06,-0.000594692,0.020378053,-0.000865011,4.7725E-06
KWE_433298_TP1,Direct Shear,34.032069,-118.723695,340871,3767052,Tsh,14,36.096,34.1,385.1,3.887076378,205.4291382,4.820865154,0.000010366,0.000100346,0.023107857,-0.001509461,1.48582E-05
L&A_2900228-05_1,Direct Shear,34.086677,-118.504723,361177,3772788,crystalline,3,12.48,42,710.1,6.687356472,109.2104492,214.6417389,0.000140583,-0.15743044,-0.287106574,-0.044138864,0.003372047
L&A_2900228-05_1,Direct Shear,34.086677,-118.504723,361177,3772788,crystalline,3,7.68,37,710.1,6.687356472,109.2104492,214.6417389,0.000140583,-0.15743044,-0.287106574,-0.044138864,0.003372047
L&A_379431-1_T1,Direct Shear,34.226312,-118.65343,347708,3788486,Kss,5,13.2,33,502.5,7.596571922,132.2723999,359.7898865,8.39284E-05,-0.002893365,-0.035307672,0.003177075,7.73451E-05
L&A_380007-02_B1,Direct Shear,34.167136,-118.691692,344074,3781981,Tsh,14,35.52,32,385.1,20.70098495,95.21749115,353.9811707,0.001032108,-0.004535275,-0.02672833,0.006411438,0.000267846
L&A_380007-02_B2,Direct Shear,34.167134,-118.697373,343550,3781989,Tsh,14,42.24,26,385.1,7.707588196,153.662735,341.3795776,0.000103319,0.010728478,-0.005288968,0.005916742,0.000101113
L&A_380007-02_B3,Direct Shear,34.166495,-118.700124,343296,3781923,Qal3,8,15.36,34,351.9,6.527654171,219.9618835,267.4283142,-5.71558E-06,-0.010729813,-0.020874422,-0.002918848,0.000014945
L&A_380007-02_T4,Direct Shear,34.168428,-118.696902,343596,3782132,Tsh,14,67.2,15,385.1,16.61301994,210.7626495,359.4776611,-0.001558304,0.040836163,0.005891724,0.016419644,0.000964166
L&A_380007-02_T5,Direct Shear,34.168231,-118.696339,343648,3782109,Tsh,14,14.4,50,385.1,18.10340309,89.3341217,348.5980835,0.000343964,0.034002881,0.051318057,0.00019299,0.000302224
L&A_380007-02_T8,Direct Shear,34.167132,-118.697748,343516,3781990,Tsh,14,4.8,37,385.1,20.35104179,287.017334,337.447998,-0.000302338,0.049338721,0.009468327,0.017437534,0.000469625
L&A_380391-01_B1,Direct Shear,34.189339,-118.818504,332428,3784644,Tsh,14,13.44,30,385.1,17.29404068,253.2353973,346.6040039,0.00044318,0.046423327,0.022643391,0.0140673,0.000352702
L&A_380391-01_B1,Direct Shear,34.189339,-118.818504,332428,3784644,Tsh,14,9.6,31,385.1,17.29404068,253.2353973,346.6040039,0.00044318,0.046423327,0.022643391,0.0140673,0.000352702
L&A_380391-01_B2,Direct Shear,34.18981,-118.817835,332491,3784696,Tsh,14,12,36,385.1,5.873684883,136.0463257,346.7255554,-4.15401E-05,-0.025793334,0.013451518,-0.01405676,0.000236659
L&A_380391-01_B3,Direct Shear,34.189588,-118.817623,332510,3784671,Tsh,14,15.6,34,385.1,13.57308006,325.9013672,349.190918,0.00021493,-0.051969111,-0.061077066,-0.01032323,0.000370942
L&A_380391-01_T2,Direct Shear,34.18915,-118.817993,332475,3784623,Tsh,14,4.8,33,385.1,6.131826878,266.8999939,352.6007996,-1.44246E-05,0.000808941,0.001330862,0.000257032,3.21289E-06
L&A_3860770-01_B1,Direct Shear,34.182616,-118.652562,347709,3783639,Qal3,8,8.64,36.5,351.9,1.258867502,9.268076897,270.5778809,-2.66849E-08,-0.003051549,-0.017363673,-0.001143381,1.46091E-06
L&A_3880613-02_L2,Direct Shear,34.031197,-118.712491,341904,3766938,Tv,16,24,45,518.9,11.45050907,194.6530762,8.213366508,1.17856E-05,0.032528199,0.02906684,0.00976919,0.000142501
L&A_3881505-01_T1,Direct Shear,34.186657,-118.842749,330188,3784387,Tsh,14,0,34.5,385.1,17.22881889,306.4444275,342.575531,-0.000125774,0.013617172,0.018729506,0.000871783,0.000038156
L&A_3881505-01_T11,Direct Shear,34.186071,-118.842435,330216,3784322,Tsh,14,6.24,34,385.1,4.690880299,326.2428894,352.6399841,0.000013807,0.010229899,0.066896982,-0.000370516,3.86819E-05
L&A_3881505-01_T14,Direct Shear,34.186076,-118.841697,330284,3784321,Tsh,14,9.6,35,385.1,10.96177483,61.91490555,346.1523743,-2.38338E-05,0.004583998,0.009727757,0.000385929,4.52361E-06
L&A_3881505-01_T2,Direct Shear,34.186663,-118.841857,330271,3784386,Tsh,14,5.28,36,385.1,8.391201019,38.64857864,342.5704346,-1.60166E-07,7.40862E-05,0.007893124,-0.001091456,2.62649E-06
L&A_3881505-01_T7,Direct Shear,34.186067,-118.842989,330165,3784322,Tsh,14,8.4,24.5,385.1,16.11290932,294.5710144,345.8649597,-2.67653E-06,0.003861158,-0.009609954,0.004173516,2.98619E-05
L-SAA_2083-02_B1,Direct Shear,34.037064,-118.711583,341999,3767587,Tv,16,33.6,32,518.9,23.89306068,194.1271973,93.39044952,-0.000596879,0.035051934,0.000331196,0.013283162,0.000320562
L-SAA_2083-02_B2,Direct Shear,34.037067,-118.711468,342009,3767587,Tss,15,9.6,29,468.4,14.22751045,189.6455536,95.5933609,-0.000304683,0.102551781,0.068063848,0.030983059,0.001499993
L-SAA_2083-02_B3,Direct Shear,34.036998,-118.711629,341994,3767580,Tv,16,14.4,17,518.9,23.06778145,194.9520111,88.60046387,0.00095101,-0.038443379,0.009154451,-0.018005973,0.000604738
L-SAA_2083-02_B3,Direct Shear,34.036998,-118.711629,341994,3767580,Tv,16,15.6,31,518.9,23.06778145,194.9520111,88.60046387,0.00095101,-0.038443379,0.009154451,-0.018005973,0.000604738
L-SAA_2083-02_B4,Direct Shear,34.036998,-118.711524,342004,3767579,Tv,16,18,34,518.9,27.6234436,198.285614,89.67472076,0.00217343,-0.01638072,-0.01263372,-0.001098275,0.00017218
L-SAA_2083-02_B5,Direct Shear,34.036997,-118.71139,342017,3767579,Tv,16,21.6,31,518.9,27.5280571,194.4575043,91.74068451,-0.001080731,0.07852266,0.029808596,0.016545048,0.000835918
LACITYPW_S-707_TH10,Direct Shear,34.186384,-118.641983,348691,3784041,Qal2,7,54,19,293.5,0.42584005,85.11071014,258.639679,3.74246E-09,-0.001313528,-0.010988906,-0.000575042,3.46578E-07
LACITYPW_S-707_TH13,Direct Shear,34.186172,-118.642095,348680,3784017,Qal2,7,52.8,22,293.5,0.4449085,88.15125275,258.7372742,1.90109E-09,-0.001513093,-0.013209694,-0.000653911,4.40186E-07
LACITYPW_S-707_TH5,Direct Shear,34.186386,-118.641671,348719,3784040,Qal2,7,91.2,25,293.5,0.434611291,84.3745575,258.4489441,4.71059E-09,-0.001354242,-0.018228099,-0.000538804,3.22883E-07
LADW&P_AX432-3_1,Triaxial Shear,34.128618,-118.526089,359276,3777469,crystalline,3,24,30,710.1,1.777668953,186.5893707,577.5582275,3.24756E-07,0.021687891,-0.017686833,0.011376436,0.000130326
LADW&P_AX432-3_1,Triaxial Shear,34.128618,-118.526089,359276,3777469,crystalline,3,9.6,31,710.1,1.777668953,186.5893707,577.5582275,3.24756E-07,0.021687891,-0.017686833,0.011376436,0.000130326
M&A_565-80_1,Direct Shear,34.162654,-118.599572,352558,3781347,Tsh,14,21.6,19,385.1,16.47794342,62.97673035,331.006958,1.43816E-05,0.026825201,0.000281359,0.011753553,0.000177733
M&A_M-1921_TP1,Direct Shear,34.180435,-118.632704,349535,3783367,Tss,15,0,15.4,468.4,19.51564789,317.5441895,277.4131165,0.000583351,-0.019199664,-0.024684966,-0.000712462,0.0001204
M&A_M-1921_TP1,Direct Shear,34.180435,-118.632704,349535,3783367,Tss,15,0,21.8,468.4,19.51564789,317.5441895,277.4131165,0.000583351,-0.019199664,-0.024684966,-0.000712462,0.0001204
M&A_M-1921_TP1,Direct Shear,34.180435,-118.632704,349535,3783367,Tss,15,0,20.5,468.4,19.51564789,317.5441895,277.4131165,0.000583351,-0.019199664,-0.024684966,-0.000712462,0.0001204
M&A_M070_B2,Repeatedly Sheared Direct Shear,34.197657,-118.646455,348299,3785297,Tsh,14,38.4,13,385.1,9.199145317,171.3388977,281.324707,-0.000137312,-0.030645644,-0.052646607,-0.00653785,0.000173709
M&A_M070_B2,Repeatedly Sheared Direct Shear,34.197657,-118.646455,348299,3785297,Tsh,14,21.6,25.5,385.1,9.199145317,171.3388977,281.324707,-0.000137312,-0.030645644,-0.052646607,-0.00653785,0.000173709
M&A_M070_B4,Repeatedly Sheared Direct Shear,34.197487,-118.646725,348274,3785279,Tsh,14,33.6,21,385.1,11.77782822,168.8822632,278.6451111,7.4782E-06,-0.003787739,-0.000319955,-0.001714165,3.40213E-06
M&A_M1486_T1,Direct Shear,34.226349,-118.651808,347857,3788487,Kss,5,10.8,10,502.5,14.05237579,142.7085114,338.5378113,0.000561957,-0.03306913,-0.017627696,-0.011066295,0.000327335
M&A_M1486_T4,Direct Shear,34.226227,-118.651952,347844,3788474,Kss,5,2.4,46,502.5,9.892835617,136.4558258,338.62854,3.62134E-05,-0.002650416,0.000432621,-0.001339101,4.80278E-06
M&A_M2237_B1,Direct Shear,34.072686,-118.789661,334860,3771661,Tsh,14,45.6,32,385.1,29.1613903,205.5302429,537.9817505,0.001217699,-0.0081388,0.01538161,-0.008425311,0.000264337
M&A_M2237_B1,Direct Shear,34.072686,-118.789661,334860,3771661,Tsh,14,28.8,22,385.1,29.1613903,205.5302429,537.9817505,0.001217699,-0.0081388,0.01538161,-0.008425311,0.000264337
M&A_M2237_B1,Direct Shear,34.072686,-118.789661,334860,3771661,Tsh,14,16.8,27,385.1,29.1613903,205.5302429,537.9817505,0.001217699,-0.0081388,0.01538161,-0.008425311,0.000264337
M&A_M2237_B3,Direct Shear,34.072699,-118.78953,334872,3771662,Tsh,14,25.2,24,385.1,32.86253738,200.2348633,540.2084961,0.000453857,-0.008060042,0.006427829,-0.004849311,8.65597E-05
M&A_M2237_B3,Direct Shear,34.072699,-118.78953,334872,3771662,Tsh,14,32.64,28,385.1,32.86253738,200.2348633,540.2084961,0.000453857,-0.008060042,0.006427829,-0.004849311,8.65597E-05
M&A_M2237_B3,Direct Shear,34.072699,-118.78953,334872,3771662,Tsh,14,24,25,385.1,32.86253738,200.2348633,540.2084961,0.000453857,-0.008060042,0.006427829,-0.004849311,8.65597E-05
M&A_M2237_B3,Direct Shear,34.072699,-118.78953,334872,3771662,Tsh,14,27.12,27,385.1,32.86253738,200.2348633,540.2084961,0.000453857,-0.008060042,0.006427829,-0.004849311,8.65597E-05
M&A_M2270_TP1,Direct Shear,34.035179,-118.79395,334391,3767508,Qal3,8,15.36,28,351.9,5.197880268,144.9969788,60.1208992,2.22425E-05,-0.007359977,-0.041377414,8.30743E-05,2.86234E-05
M&A_M2270_TP2,Direct Shear,34.035069,-118.793838,334401,3767496,Qal3,8,28.8,43.8,351.9,4.70148325,116.2803116,58.87982559,2.61067E-05,-0.016860528,-0.077380106,-0.002045655,0.000074566
M&A_M2270_TP3,Direct Shear,34.034912,-118.793943,334391,3767478,Tv,16,1.44,29.5,518.9,16.85497475,0.807245016,60.38382721,-0.000534685,-0.094947934,-0.015106773,-0.037602872,0.001928979
M&A_M2517_B1,Direct Shear,34.040878,-118.848921,329327,3768230,Tsh,14,28.8,35,385.1,12.28581333,254.9236755,135.2318878,-0.000242558,0.094046049,0.172918618,0.008736684,0.001558115
M&A_M2517_B1,Direct Shear,34.040878,-118.848921,329327,3768230,Tsh,14,27.6,33,385.1,12.28581333,254.9236755,135.2318878,-0.000242558,0.094046049,0.172918618,0.008736684,0.001558115
M&A_M2517_B1,Direct Shear,34.040878,-118.848921,329327,3768230,Tsh,14,31.2,35,385.1,12.28581333,254.9236755,135.2318878,-0.000242558,0.094046049,0.172918618,0.008736684,0.001558115
M&A_M2517_B1,Direct Shear,34.040878,-118.848921,329327,3768230,Tsh,14,38.4,35,385.1,12.28581333,254.9236755,135.2318878,-0.000242558,0.094046049,0.172918618,0.008736684,0.001558115
M&A_M2517_B1,Direct Shear,34.040878,-118.848921,329327,3768230,Tsh,14,43.2,41,385.1,12.28581333,254.9236755,135.2318878,-0.000242558,0.094046049,0.172918618,0.008736684,0.001558115
M&A_M2517_B2,Direct Shear,34.040884,-118.84904,329316,3768231,Tsh,14,32.64,37,385.1,17.20889091,277.4420471,132.5878296,-0.000997244,0.083414353,0.106684074,0.007552409,0.001383023
M&A_M2517_B2,Direct Shear,34.040884,-118.84904,329316,3768231,Tsh,14,28.8,35,385.1,17.20889091,277.4420471,132.5878296,-0.000997244,0.083414353,0.106684074,0.007552409,0.001383023
M&A_M2517_B2,Direct Shear,34.040884,-118.84904,329316,3768231,Tsh,14,19.2,26,385.1,17.20889091,277.4420471,132.5878296,-0.000997244,0.083414353,0.106684074,0.007552409,0.001383023
M&A_M2517_B2,Direct Shear,34.040884,-118.84904,329316,3768231,Tsh,14,28.8,37,385.1,17.20889091,277.4420471,132.5878296,-0.000997244,0.083414353,0.106684074,0.007552409,0.001383023
M&A_M269_1,Direct Shear,34.162512,-118.599491,352565,3781331,Tsh,14,6.72,18,385.1,12.34446144,64.74320221,333.106781,3.74628E-05,0.006400778,0.000372157,0.002907576,1.09581E-05
M&A_M365_1,Direct Shear,34.152131,-118.600045,352496,3780181,Tsh,14,8.4,27,385.1,5.796062469,265.0545959,362.3807678,-3.84273E-05,0.004884348,0.026215082,-0.000215498,0.000034947
M&A_M365_1,Direct Shear,34.152131,-118.600045,352496,3780181,Tsh,14,14.4,13,385.1,5.796062469,265.0545959,362.3807678,-3.84273E-05,0.004884348,0.026215082,-0.000215498,0.000034947
M&A_M381_1,Direct Shear,34.149199,-118.5946,352993,3779848,Tsh,14,7.2,45,385.1,7.906293392,328.4678955,321.087677,2.12351E-07,-0.011175665,0.009400988,-0.006698665,4.92234E-05
M&A_M381_1,Direct Shear,34.149199,-118.5946,352993,3779848,Tsh,14,3.6,29,385.1,7.906293392,328.4678955,321.087677,2.12351E-07,-0.011175665,0.009400988,-0.006698665,4.92234E-05
M&A_M381_1,Direct Shear,34.149199,-118.5946,352993,3779848,Tsh,14,4.8,23,385.1,7.906293392,328.4678955,321.087677,2.12351E-07,-0.011175665,0.009400988,-0.006698665,4.92234E-05
M&A_M544_B,Direct Shear,34.193569,-118.659442,347095,3784863,Tsh,14,40.32,25,385.1,19.661026,149.2763824,303.4398193,-0.000403132,-0.011275781,0.003872861,-0.005863724,7.11641E-05
M&A_M634_T1,Direct Shear,34.179399,-118.63344,349466,3783253,Tss,15,4.8,20,468.4,21.54462433,211.9405823,297.5942993,0.000756317,0.027738931,0.001387465,0.010719944,0.000224852
MECI_0351-001_B4,Repeatedly Sheared Direct Shear,34.15201,-118.69925,343349,3780315,Tsh,14,95.52,32,385.1,12.64988995,57.86659241,269.4934998,2.01687E-05,0.00515266,0.01000732,0.000306806,5.47444E-06
MECI_0351-001_B4a,Direct Shear,34.151718,-118.699248,343349,3780283,Tsh,14,24,23,385.1,13.58195305,66.68653107,273.2454529,-4.35429E-05,0.005522423,0.000144864,0.002503834,8.54656E-06
MECI_0351-001_B5,Repeatedly Sheared Direct Shear,34.151648,-118.700105,343270,3780276,Tsh,14,6.96,29,385.1,18.95632553,162.8452301,285.9904175,-0.001908156,-0.030418046,-0.038656343,-0.001634004,0.000703233
MECI_0351-001_B5,Repeatedly Sheared Direct Shear,34.151648,-118.700105,343270,3780276,Tsh,14,52.32,37,385.1,18.95632553,162.8452301,285.9904175,-0.001908156,-0.030418046,-0.038656343,-0.001634004,0.000703233
MECI_0351-001_B7,Repeatedly Sheared Direct Shear,34.151414,-118.701467,343144,3780252,Tsh,14,12.72,30,385.1,14.68294144,67.18080139,307.2442627,-0.000346889,-0.015168976,-0.00407256,-0.005899485,9.46687E-05
MECI_0351-001_B8,Repeatedly Sheared Direct Shear,34.152233,-118.699876,343292,3780341,Tsh,14,12.96,29,385.1,11.34334564,53.81782532,278.6473083,-0.000143203,0.006409455,0.022727057,-0.001276636,0.000047946
MECI_0351-001_H1,Repeatedly Sheared Direct Shear,34.145106,-118.705077,342799,3779558,Tv,16,29.52,18,518.9,4.742955685,97.39549255,248.6396179,-9.15331E-06,-0.005210727,-0.019156313,-0.001005567,7.09432E-06
MECI_0351-001_H2,Repeatedly Sheared Direct Shear,34.146342,-118.70423,342880,3779694,Tv,16,13.44,26,518.9,8.389593124,209.034256,255.8564453,0.000123794,-0.008607345,-0.024576858,-0.000657472,7.83841E-05
MECI_0351-001_H3,Repeatedly Sheared Direct Shear,34.146778,-118.70174,343110,3779739,Tv,16,55.2,31,518.9,7.337447166,13.87756252,251.7344208,-0.000053772,-0.044644594,-0.01759808,-0.019567553,0.000428422
MECI_0351-001_H5,Repeatedly Sheared Direct Shear,34.145418,-118.701534,343127,3779588,Tv,16,3.36,28,518.9,34.6996994,141.955719,234.6481323,0.009633594,-0.097069234,-0.030497016,-0.015236311,0.002005105
MECI_0351-001_H5,Repeatedly Sheared Direct Shear,34.145418,-118.701534,343127,3779588,Tv,16,10.08,19,518.9,34.6996994,141.955719,234.6481323,0.009633594,-0.097069234,-0.030497016,-0.015236311,0.002005105
MECI_0351-001_H6,Repeatedly Sheared Direct Shear,34.144368,-118.703824,342914,3779475,Tv,16,41.28,15,518.9,9.467184067,94.31282043,238.3503265,-6.56452E-05,-0.021868436,-0.014265693,-0.008210525,8.99994E-05
MGI_M95-303_B1,Direct Shear,34.039518,-118.640642,348553,3767752,Qoa,10,38.4,22,386.6,13.5018959,198.8709412,70.74555206,-0.000188467,0.036801472,0.023454223,0.011739319,0.000216136
MGI_M95-303_B1,Direct Shear,34.039518,-118.640642,348553,3767752,Qoa,10,52.8,42,386.6,13.5018959,198.8709412,70.74555206,-0.000188467,0.036801472,0.023454223,0.011739319,0.000216136
